ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
JHSF3,SMALL11,SMALL11,Imobiliário,79.42,77.55,90.0,,,0.8,,87.92,80.21,54.59,70.14,1,Não,6,8,False,,True,,False,True,True,True,True,True,9,10,True,True,True,True,False,True,True,False,True,0.18,True,7047147008.0,3.39,0.96,6.38,7.77,28.4,13.12,53.01,4.59,0.74,1.92,0.74,0.23,26.35,5.2,0.72,61.6,36.26,4.9,13.85,115.8,-23.7,-3.4,1.33,0.6,10.569999694824219,5.868664054056973,10.886371820275684,41.31342063611235,27.792701831362184,71.00628087880852,19.691715430840507,37.72772752429883,16.363628712069787,,,,6,False,12.1,,,n/d,2026-08-31,próxima,,,False,False,,,Em Baixa,11.149999618530273,-5.201793215688976,-25.31987578865571,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.2%))
VULC3,SMALL11,SMALL11,Consumo discricionário,76.1,77.18,70.0,,,0.9,,88.59,58.65,65.35,95.83,2,Não,6,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,True,False,True,True,False,True,0.23,True,4190266624.0,4.73,1.66,29.32,15.46,35.06,17.83,24.89,6.33,0.76,2.96,0.37,0.5,73.1,-64.7,1.64,37.42,62.57,13.34,20.08,0.0,-33.6,-12.3,0.88,0.57,13.34000015258789,14.7265478154392,27.31774619763972,37.368922203338165,22.582003959450553,70.18388178639383,44.678371093524156,24.251573698603664,7.899524500312151,,,,6,False,8.9,,,n/d,2025-12-23,última,,,False,False,,,Em Baixa,14.180000305175781,-5.923837337868642,-34.057497245488555,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.9%))
POMO3,SMALL11,SMALL11,Bens Industriais,75.84,75.11,80.0,,,0.7,,81.54,75.79,52.21,90.28,3,Não,5,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,False,False,True,True,False,True,0.37,True,4853875200.0,4.17,1.18,23.54,11.85,28.32,18.39,13.81,4.47,1.06,1.97,0.84,0.29,49.42,23.0,1.02,59.93,39.42,3.91,6.69,0.0,-41.5,-29.8,0.89,0.45,3.9100000858306885,3.309760694909064,6.139606089056313,12.423861183994392,8.361014851172397,24.54361239381543,11.083814803652986,10.947651353215521,4.935040019016474,8.981831383351347,9.65433310219396,8.688899791974563,6,True,7.4,122.22249619538275,129.71435258787562,n/d,2026-04-27,última,,,False,False,,,Em Baixa,4.989999771118164,-21.643281259018345,-41.995723448458854,True,False,False,sem sinal (Em Baixa; sem novo topo (-21.6%))
MDNE3,SMALL11,SMALL11,Imobiliário,75.23,72.62,90.0,,,0.8,,73.15,75.07,65.45,78.47,4,Não,7,8,False,,True,,False,True,True,True,True,True,9,10,True,True,True,True,True,True,True,False,True,0.21,True,2400964352.0,4.5,1.1,16.06,9.23,24.38,10.98,19.89,4.34,0.7,2.78,0.43,0.32,41.52,87.7,1.12,72.76,27.27,18.83,34.28,23.0,-32.5,-18.2,1.62,0.63,23.149999618530273,15.256073851720762,28.300016994942013,68.16388776567247,49.35596502302762,120.81286309016419,22.37884969796432,59.84842961224661,38.1680920717262,44.36920686092987,43.762028547376914,39.38582569263922,6,True,7.9,70.13315914317806,91.65964402614857,n/d,2026-01-02,última,,,False,False,,,Em Baixa,25.399999618530273,-8.858267849573265,-32.46791002655599,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.9%))
POMO4,BOVA11+SMALL11,BOVA11,Bens Industriais,74.55,73.59,80.0,,,0.7,,81.54,73.59,52.21,80.56,5,Não,5,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,False,False,True,True,False,True,0.37,True,5164225024.0,4.46,1.26,22.06,9.47,28.32,18.39,13.81,4.69,1.06,1.97,0.84,0.3,42.25,23.0,1.02,59.93,39.42,4.16,7.92,0.0,-47.5,-29.0,0.94,0.49,4.159999847412109,2.8146932195246688,5.22125592221826,12.358743941302789,8.323996172371876,22.82639075886256,11.246396516357608,11.286098240736889,4.932709596258084,,,,7,False,8.1,,,n/d,2026-04-27,última,,,False,False,,,Em Baixa,5.380000114440918,-22.676584406645304,-47.67921898334214,True,False,False,sem sinal (Em Baixa; sem novo topo (-22.7%))
PSSA3,BOVA11,BOVA11,Insurance,73.31,73.01,75.0,,1.8,0.3,,76.73,53.35,100.0,51.39,6,Não,4,6,False,,True,,False,False,True,,True,True,6,8,True,False,True,,True,,True,False,True,,True,29620254720.0,8.21,1.87,6.44,5.33,22.84,79.28,8.34,,,,,0.64,43.79,3.6,,71.59,28.18,43.07,55.45,7.3,-16.7,-9.1,0.74,0.49,46.209999084472656,17.60677506410171,32.66056774390867,74.57764773072626,55.94159401823175,102.27928859909404,48.12658304814284,60.453917875146104,,43.24289339671987,40.39357539602575,36.354217856423176,4,True,4.2,-21.328243720656538,-6.420917001813542,2026-11-05,2026-06-23,última,,,False,False,,,Em Baixa,55.18000030517578,-16.255891937466615,-16.813681873746354,True,False,False,sem sinal (Em Baixa; sem novo topo (-16.3%))
CURY3,BOVA11+SMALL11,BOVA11,Consumo discricionário,70.87,69.26,80.0,,,0.9,,90.38,35.41,57.02,83.33,7,Não,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,False,True,True,False,True,-0.2,True,9762028544.0,9.08,6.03,12.95,9.82,66.38,37.72,18.37,5.86,-0.2,1.94,0.71,1.27,89.2,33.5,0.91,70.61,24.44,27.53,40.96,15.1,-22.6,-1.7,1.29,0.59,31.690000534057617,22.236733382500827,41.24914042453903,46.24366818020521,20.314770727112638,59.307353955927915,50.5486211203736,25.051410303210492,22.280815020364088,35.90406413927923,33.15027536387476,29.835247827487287,8,True,2.9,-5.852801121214901,13.29777069802416,n/d,2026-05-18,última,,,False,False,,,Em Baixa,32.400001525878906,-2.1913609826659686,-22.793563395097717,True,False,False,sem sinal (Em Baixa; sem novo topo (-2.2%))
RIAA3,SMALL11,SMALL11,Consumo discricionário,70.76,70.9,70.0,,,0.9,,66.67,92.96,42.11,92.36,8,Não,4,8,False,,False,,False,False,True,True,True,True,7,10,True,True,False,False,False,True,True,False,True,2.93,False,3419049216.0,2.32,0.66,45.73,13.11,28.35,8.96,14.35,2.59,2.11,1.61,0.68,0.15,30.42,16.6,1.05,64.01,35.99,5.72,10.43,19.0,-34.7,-22.3,1.69,0.61,6.809999942779541,6.378549347830682,11.832209040225914,38.89331863871936,26.104922432851176,82.52141810832873,49.76673955423154,35.51767211535881,27.850484809429478,,,,5,False,12.9,,,n/d,n/d,,,,False,False,,,Em Baixa,8.079999923706055,-15.717821694532919,-37.13921017681353,False,False,False,sem sinal (Em Baixa; sem novo topo (-15.7%))
MILS3,SMALL11,SMALL11,Bens Industriais,70.4,68.7,80.0,,,0.7,,85.68,53.51,56.41,54.86,9,Não,6,8,False,,True,,False,True,True,True,True,True,8,10,True,True,True,True,False,True,True,False,True,0.69,True,3551912448.0,8.16,1.94,6.79,5.73,23.81,20.65,23.53,4.85,1.28,2.98,0.99,0.64,46.73,21.3,0.54,61.6,38.32,10.19,15.81,53.0,-1.4,9.3,0.76,0.48,15.59000015258789,6.376650116708103,11.82868596649353,25.31464485561146,18.58623543595959,35.17434475427785,12.499649759819723,20.336677691207388,17.8369811871301,20.22531709292852,18.58623543595959,16.727611892363633,7,True,5.5,7.297060478776851,29.732629217269,n/d,2026-04-22,última,,,False,False,,,Em Alta,15.8100004196167,-1.3915260037301258,-2.1957304705712777,True,False,False,sem sinal (Em Alta)
VTRU3,SMALL11,SMALL11,Consumo discricionário,70.12,71.47,62.5,,,0.9,P/L=1.80<2,87.25,89.17,45.75,7.64,10,Não,8,8,True,,True,,,,True,True,True,True,5,8,True,True,True,True,True,True,True,True,True,3.37,False,2030034816.0,1.8,0.49,0.19,0.21,27.23,15.07,48.63,2.85,2.49,2.13,0.76,,0.37,1514.7,0.37,51.99,48.01,8.88,16.86,40.3,-26.1,-7.1,1.1,0.48,12.460000038146973,0.18322278773670667,0.33987827125159087,91.71944472524854,62.93250371827404,207.66666730244955,0.491647813760163,83.75888914532132,54.14482392107075,,,,4,False,1133.4,,,n/d,n/d,,,,False,False,,,Em Baixa,13.15999984741211,-5.319147548491731,-28.17575035712412,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.3%))
BRSR6,SMALL11,SMALL11,Produtos financeiros,69.84,71.13,62.5,17.35,,0.4,,47.99,91.14,90.71,86.11,11,Não,2,6,False,,True,,False,False,True,,False,True,5,8,False,False,False,,False,,True,True,True,,True,5382104064.0,3.56,0.47,11.91,10.16,13.26,0.0,22.75,,,,,0.42,36.16,-8.3,,93.0,6.99,9.68,18.55,36.0,-29.0,-11.6,1.04,0.6,13.15999984741211,9.548194071489835,17.711900002613646,48.98033651073327,48.25843294688045,68.84111313735544,31.338417633394876,29.544560133481873,,32.6768847155806,31.338417633394876,28.20457587005539,3,True,5.1,114.32048781977583,148.3045979822443,n/d,2026-06-15,última,,,False,False,,,Em Baixa,14.380000114440918,-8.484007352709543,-29.338379116371215,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.5%))
PETR4,BOVA11,BOVA11,Energia,69.45,74.65,40.0,,,0.9,DY5a=39.1%>=20,87.58,83.53,34.46,,12,Pivô de alta,7,8,False,,True,,False,False,True,True,True,False,4,10,True,True,True,True,True,True,True,False,True,1.06,True,576189169664.0,4.05,1.12,7.09,39.11,27.73,19.69,24.32,2.65,1.29,0.85,0.76,0.27,158.4,96.8,0.28,65.87,33.99,27.61,48.52,52.7,-13.1,-1.9,0.37,0.25,42.16999816894531,117.80754714553031,218.53299995495874,137.963574256426,93.92005068397489,312.37035680700234,199.56995018225146,125.98937724549094,59.494936769396226,158.20609913062887,131.97647575095846,118.77882817586261,8,True,5.3,181.66666666666663,275.16268911563407,n/d,2026-08-24,próxima,"A Petrobras (PETR4) apresenta uma sólida combinação de alta qualidade e preço atrativo, evidenciada por um ROE de 27,7% e um ROIC de 19,7% que se posicionam bem acima das médias do setor de 16,2% e 13,8%, respectivamente, enquanto múltiplos como o P/L de 4,05 e o P/VP de 1,12 sugerem que essa forte rentabilidade convive com um valuation descontado. Essa eficiência operacional é acompanhada por uma estrutura de capital equilibrada, onde a relação dívida líquida sobre EBITDA de 1,29 está abaixo da média setorial de 1,71, indicando que a expressiva rentabilidade da companhia não é obtida à custa de um endividamento excessivo. O dividend yield de 7,09% mostra-se sustentável e coerente com a robusta geração de lucros e a desalavancagem financeira, embora o indicador de liquidez corrente de 0,85 demande atenção no curto prazo. No quesito crescimento, a empresa supera largamente seus pares com um CAGR de receita em 5 anos de 96,8% frente aos 64,0% do setor, o que corrobora o excelente desempenho do seu checklist de critérios, no qual a petroleira atendeu a 7 dos 8 requisitos avaliados, falhando apenas na questão das transações de insiders. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão relevante entre os métodos, variando desde os mais conservadores R$ 93,92 de Graham e R$ 117,81 de Bazin até os R$ 312,37 de Lynch, resultando em uma média de R$ 158,21 e uma mediana de R$ 131,98. Tomando como referência o preço-teto ajustado com margem de segurança de R$ 118,78, o papel oferece um expressivo potencial de valorização de 181,7% em relação à cotação atual de R$ 42,17, em um momento técnico favorável marcado por tendência de alta e pivô de alta gráfico. Em suma, os prós da tese concentram-se no forte crescimento histórico, na rentabilidade muito acima da média setorial, no endividamento controlado e no elevado desconto patrimonial, enquanto os contras residem na liquidez corrente abaixo de 1,0, nas vendas de ações por insiders e no score de segurança moderado de 34,0.",Pivô de alta,False,False,,,Em Alta,43.04999923706055,-2.044137244392019,-14.215268817083803,True,True,True,Pivô de alta
LEVE3,SMALL11,SMALL11,Consumo discricionário,69.41,69.31,70.0,,,0.9,,86.58,55.64,32.57,99.31,13,Não,6,8,False,,True,,True,False,True,False,True,True,7,10,True,True,True,False,False,True,True,True,True,1.22,True,4428059136.0,6.61,4.78,8.39,19.55,72.29,34.45,12.31,5.37,1.09,1.37,1.44,0.19,129.22,35.0,0.81,77.23,22.71,24.26,35.6,34.7,-8.2,-0.9,0.66,0.46,32.66999816894531,45.61928649325533,84.62377644498864,65.48827166997357,27.569296945071102,148.27533208295904,94.73146216411271,59.80438394012682,22.661816402507874,75.15882996292676,65.48827166997357,58.939444502976215,7,True,6.5,80.40847201210283,130.05458884405292,n/d,2026-04-30,última,,,False,False,,,Lateral,34.0,-3.911770091337319,-9.776307663717521,True,False,False,sem sinal (Lateral)
PLPL3,SMALL11,SMALL11,Consumo discricionário,68.96,72.3,50.0,,,0.9,,79.64,81.31,50.48,60.42,14,Não,5,8,False,,True,,False,False,True,False,False,True,5,10,True,True,True,False,False,True,True,False,True,1.12,True,1365825024.0,4.59,1.25,7.17,6.32,27.32,24.26,9.85,1.91,0.9,2.87,1.28,0.31,29.01,-37.9,1.2,73.04,24.14,6.46,17.36,4.2,-61.2,-30.5,1.33,0.47,6.730000019073486,3.038644533071261,5.636685608847189,19.427559967913655,13.327385966237168,31.261660947516326,10.563348922381575,17.74139438579285,21.099234410214294,,,,6,False,10.3,,,n/d,2025-12-30,última,,,False,False,,,Em Baixa,7.670000076293945,-12.255541693223238,-61.27874311731559,True,False,False,sem sinal (Em Baixa; sem novo topo (-12.3%))
VLID3,SMALL11,SMALL11,Bens Industriais,68.93,68.74,70.0,,,0.7,,64.88,75.16,67.32,72.92,15,Não,4,8,False,,True,,False,False,True,True,False,True,7,10,True,False,True,False,False,True,True,False,True,0.13,True,1289445888.0,5.87,0.77,11.5,8.58,13.18,15.68,11.15,3.07,0.45,2.3,0.41,0.9,50.36,-32.9,1.13,45.32,54.23,16.3,22.63,1.1,-27.2,-8.7,0.89,0.48,16.479999542236328,10.098456214632085,18.732636278142515,37.19931753571232,36.76918816941276,42.45402552147025,33.746961979910544,19.04632902864484,30.920095497590378,31.266936287269086,33.746961979910544,30.37226578191949,7,True,4.2,84.29773437844396,89.72656041121574,2026-11-04,2026-08-13,última,,,False,False,,,Em Baixa,18.46053695678711,-10.728492996638572,-27.820097525361952,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.7%))
CXSE3,BOVA11,BOVA11,Insurance,68.6,65.26,87.5,,1.6,0.3,,64.65,32.16,100.0,81.25,16,Não,4,6,False,,True,,True,True,True,,True,True,7,8,True,False,False,,True,,True,True,True,,True,53519998976.0,12.01,3.94,7.47,9.63,32.79,-1.21,75.44,,,,,1.1,115.62,10.9,,8.23,91.77,12.33,22.04,44.6,-19.1,-4.0,0.68,0.53,17.84000015258789,12.267775019374126,22.756722660939005,19.68193189190587,12.301738706119236,30.491661276806475,22.146413840958385,14.145526468080277,,19.213210853294346,20.914172866432125,18.822755579788915,4,True,1.9,5.508718715220784,7.6973693327421655,2026-11-09,2026-11-04,próxima,,,False,False,,,Em Baixa,22.04433250427246,-19.072169007021277,-19.216163550058397,True,False,False,sem sinal (Em Baixa; sem novo topo (-19.1%))
PETR3,BOVA11,BOVA11,Energia,68.49,73.52,40.0,,,0.9,DY5a=37.2%>=20,87.58,79.45,34.46,,17,Pivô de alta,7,8,False,,True,,False,False,True,True,True,False,4,10,True,True,True,True,True,True,True,False,True,1.04,True,605383819264.0,4.52,1.25,6.35,37.2,27.73,19.69,24.32,2.84,1.29,0.85,0.76,0.3,168.16,96.8,0.28,65.87,33.99,29.5,53.92,59.2,-12.9,-1.8,0.42,0.25,46.970001220703125,124.81446412254886,231.53083094732813,137.68860977307884,93.73194016504877,311.7477957126314,199.17220281640337,125.73827760409469,58.159992107219345,160.32301415604417,131.71344368858678,118.54209931972811,8,True,5.4,152.37831858407085,241.3306578441775,2026-08-06,2026-08-24,próxima,"A análise fundamentalista da PETR3 revela uma companhia que combina alta qualidade operacional com múltiplos de valuation bastante descontados, uma vez que seu ROE de 27,7% e seu ROIC de 19,7% situam-se confortavelmente acima das médias do setor de 16,2% e 13,8%, respectivamente, enquanto o papel é negociado a um P/L de apenas 4,52 e P/VP de 1,25. Essa forte rentabilidade convive com um endividamento sob controle, evidenciado pela relação Dívida Líquida/EBITDA de 1,29, que está abaixo da média setorial de 1,71, mitigando os riscos de uma liquidez corrente mais apertada de 0,85. O dividendo distribuído, com um dividend yield de 6,35%, mostra-se sustentável e coerente frente à robusta margem líquida de 24,32% e à sólida geração de caixa operacional da empresa. No quesito crescimento, a petroleira superou largamente seus pares, registrando um CAGR de receita de cinco anos de 96,8% contra 64,0% do setor, o que valida o excelente desempenho refletido no checklist de critérios, no qual a empresa atendeu a 7 de 8 requisitos, falhando apenas na venda de ações por insiders. Sob a ótica do valuation, as estimativas de preço-teto apresentam uma dispersão relevante entre os métodos, variando desde os conservadores R$ 93,73 de Graham e R$ 124,81 de Bazin até os R$ 311,75 de Lynch, resultando em uma média de R$ 160,32 e uma mediana de R$ 131,71. Tomando como referência o preço-teto ajustado com margem de segurança de R$ 118,54, o ativo oferece um expressivo potencial de valorização de 152,4% em relação ao preço atual de R$ 46,97, em um momento técnico favorável marcado por tendência de alta e pivô de alta gráfico. Como balanço final, os prós do investimento concentram-se no forte crescimento histórico, na rentabilidade muito acima do setor, no endividamento controlado e no elevado desconto patrimonial, ao passo que os contras residem no score de segurança baixo de 34,0 e na sinalização negativa do checklist quanto à movimentação de insiders.",Pivô de alta,False,False,,,Em Alta,48.70000076293945,-3.5523604006857723,-13.994510977352403,True,True,True,Pivô de alta
LAVV3,SMALL11,SMALL11,Imobiliário,67.63,65.45,80.0,,,0.8,,66.89,57.93,57.11,94.44,18,Não,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,0.36,True,1839037184.0,5.19,1.29,25.33,14.0,24.9,8.69,19.91,6.7,1.46,3.93,0.85,0.76,72.68,-30.3,1.47,60.31,33.37,9.22,18.94,2.1,-50.3,-21.0,1.46,0.71,9.40999984741211,9.412720973014917,17.46059740494267,24.023602693296805,17.250525973178625,37.72426621461534,23.929121563102896,12.596056385517302,9.40999984741211,18.975861381885082,17.35556168906065,15.620005520154585,8,True,4.0,65.99368515877629,101.65634101581551,n/d,2026-02-03,última,,,False,False,,,Em Baixa,10.569999694824219,-10.9744548808277,-50.421495920102785,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.0%))
TGMA3,SMALL11,SMALL11,Bens Industriais,67.31,66.83,70.0,,,0.7,,79.19,34.71,70.24,84.72,19,Fundo duplo,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,0.03,True,2183858944.0,8.68,2.22,10.87,10.07,25.55,27.01,10.14,5.99,0.07,2.22,0.23,2.69,87.39,23.5,1.33,34.75,65.25,26.65,39.14,24.3,-15.4,9.1,0.89,0.5,33.119998931884766,23.81836124979677,31.93377027526202,36.541037343363534,35.788642325524904,50.70875293929383,48.440104495341984,17.919710653329066,29.620945983445985,34.34641565816976,33.86120630039346,30.475085670354115,8,True,2.8,-7.9858494771398725,3.702949172212433,n/d,2026-08-07,última,"A Tegma (TGMA3) apresenta-se como uma operação de alta eficiência operacional no setor de bens industriais, evidenciada por um ROE de 25,6% e um ROIC de 27,0% que se posicionam muito acima das médias de seus pares setoriais, de 14,5% e 12,6%, respectivamente. Essa expressiva rentabilidade convive com múltiplos de preço que sugerem um valuation ainda razoável, dado que o P/L de 8,68 e o P/VP de 2,22 refletem uma empresa de alta qualidade que não é negociada a patamares excessivamente esticados. A saúde financeira da companhia é outro ponto de destaque, com a relação dívida líquida sobre EBITDA em confortáveis 0,07 vezes — substancialmente abaixo da média do setor de 2,32 vezes —, o que demonstra que a alta rentabilidade não é alavancada por endividamento arriscado. Esse balanço robusto e a forte geração de caixa sustentam um expressivo dividend yield de 10,87%, o qual se mostra plenamente coerente e sustentável diante do baixo endividamento e da consistência dos lucros gerados. Por outro lado, o crescimento da receita nos últimos cinco anos, com CAGR de 23,5%, ficou bastante abaixo da média setorial de 126,9%, sinalizando uma expansão mais madura e cadenciada do que a de seus pares. No checklist de critérios fundamentalistas, a empresa atende a 6 de 8 requisitos, falhando apenas na margem líquida de 10,14% (abaixo do sarrafo de 15%) e no próprio ritmo de crescimento frente ao setor, embora passe com folga nos crivos de governança, liquidez e retorno sobre o capital. Sob a ótica do valuation, os modelos de preço-teto revelam uma dispersão relevante, variando desde os conservadores R$ 23,82 pelo método de Bazin até os otimistas R$ 50,71 pela fórmula de Lynch. A média dessas metodologias aponta para R$ 34,35 e a mediana para R$ 33,86, valores ligeiramente acima do preço atual de R$ 33,12, contudo, quando aplicada a margem de segurança, o preço-teto ajustado cai para R$ 30,48, resultando em um upside negativo de 8,0% frente à cotação de tela. Em suma, TGMA3 destaca-se positivamente pelo seu perfil de excelente pagadora de dividendos, baixo endividamento e alta rentabilidade sobre o capital investido, mas traz como contrapartidas um crescimento histórico inferior ao do seu setor e a ausência de margem de segurança em relação ao preço-teto ajustado no momento atual.",Fundo duplo,False,False,,,Em Alta,33.70000076293945,-1.7210736436912066,-16.22846952047433,True,True,True,Fundo duplo — rompeu pescoço ~R$31.25 (candidato)
DIRR3,BOVA11+SMALL11,BOVA11,Consumo discricionário,66.67,66.08,70.0,,,0.9,,72.71,54.04,53.79,90.97,20,Não,5,8,False,,True,,False,False,True,False,True,True,7,10,True,True,False,True,False,True,True,False,True,0.46,True,3357442048.0,6.44,2.37,14.64,12.12,36.78,9.99,18.16,4.74,0.77,4.26,1.3,0.8,78.05,29.0,1.01,82.45,14.5,10.26,16.95,0.0,-39.5,-21.3,1.46,0.64,10.260000228881836,8.882404074504041,16.476859558204996,21.109472520603152,12.457231143278948,32.16900839629212,24.96911575366002,12.339106814728813,8.502225580922879,17.113177980274372,14.467045350741973,13.020340815667776,8,True,3.8,26.9039037544619,66.79510329932434,n/d,2025-12-17,última,,,False,False,,,Em Baixa,11.84000015258789,-13.34459377824173,-40.54887929372533,True,False,False,sem sinal (Em Baixa; sem novo topo (-13.3%))
GRND3,SMALL11,SMALL11,Consumo discricionário,66.5,65.88,70.0,,,0.9,,63.76,54.69,67.59,100.0,21,Não,5,8,False,,True,,False,False,True,True,False,True,7,10,True,True,False,True,False,True,True,False,True,-0.29,True,3166581504.0,5.45,0.98,43.94,19.55,18.04,7.81,24.95,8.33,-3.59,2.05,0.02,,106.57,-24.5,2.01,29.93,70.07,3.43,4.92,2.3,-28.7,-13.0,0.68,0.43,3.509999990463257,4.902383011876486,7.137869665292163,6.697981633177591,7.204221968553639,,5.3023442460052985,1.720498029401387,2.2522045875558194,5.582834185410165,6.000162939591444,5.4001466456323,6,True,4.2,53.85033220241058,59.05510542959662,2026-11-05,2026-04-24,última,,,False,False,,,Em Baixa,3.7200000286102295,-5.645162272362336,-29.407797676836534,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.6%))
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,66.18,65.51,70.0,,,0.9,,70.25,69.14,58.79,48.61,22,Não,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,0.3,True,10579691520.0,7.76,1.12,7.91,4.36,14.41,23.53,9.37,2.1,0.44,1.78,0.28,0.81,33.81,23.2,1.29,46.72,53.28,11.01,16.05,0.0,-31.4,-22.4,1.44,0.65,11.010000228881836,3.426916549376142,6.356930199092743,18.799291627923235,17.71490040760959,19.714236361207803,15.025845911289295,12.295873180331355,24.000825316313716,17.925162134112497,18.257096017766415,16.431386415989774,6,True,7.0,49.24056380022917,62.80800873273877,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,13.899999618530273,-20.79136308605175,-33.32042568017729,True,False,False,sem sinal (Em Baixa; sem novo topo (-20.8%))
CEAB3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.51,65.31,66.66666666666667,,,0.9,,62.42,88.84,43.48,63.19,23,Não,5,8,False,,False,,False,,True,True,False,True,6,9,True,True,True,False,False,True,True,False,True,,True,2388104448.0,4.47,0.66,6.39,6.49,14.79,14.93,7.02,2.01,1.94,1.67,0.72,0.43,29.0,-9.5,0.81,60.22,39.78,7.97,17.96,0.0,-55.6,-27.1,1.64,0.56,7.96999979019165,3.6928937092917753,6.850317830736243,23.6247197360267,22.010192438943392,30.290140555567152,9.521634398654939,16.53254164369145,,,,,6,False,8.2,,,n/d,2025-12-26,última,,,False,False,,,Em Baixa,9.779999732971191,-18.50715738444768,-55.90366543741436,True,False,False,sem sinal (Em Baixa; sem novo topo (-18.5%))
